Code,Year,SUBJECT,MEASURE,Value,Value_kg,Value_tonnes,Entity,GDP per capita
USA,2006,BEEF,KG_CAP,30.16403658,30.16403658,0.03016403658,United States,46298.73144
USA,2006,POULTRY,KG_CAP,47.51706266,47.51706266,0.04751706266,United States,46298.73144
USA,2007,BEEF,KG_CAP,29.90403793,29.90403793,0.02990403793,United States,47975.96768
USA,2007,PIG,KG_CAP,23.26588738,23.26588738,0.02326588738,United States,47975.96768
USA,2007,SHEEP,KG_CAP,0.511372428,0.511372428,0.000511372428,United States,47975.96768
USA,2007,SHEEP,THND_TONNE,174.6773686,174677.3686,174.6773686,United States,47975.96768
USA,2007,POULTRY,THND_TONNE,15976.44956,15976449.56,15976.44956,United States,47975.96768
USA,2007,BEEF,THND_TONNE,12841.44216,12841442.16,12841.44216,United States,47975.96768
USA,2007,PIG,THND_TONNE,8966.171141,8966171.141,8966.171141,United States,47975.96768
USA,2007,POULTRY,KG_CAP,46.77146135,46.77146135,0.04677146135,United States,47975.96768
USA,2008,PIG,THND_TONNE,8814.217516,8814217.516,8814.217516,United States,48382.55845
USA,2008,PIG,KG_CAP,22.66208754,22.66208754,0.02266208754,United States,48382.55845
USA,2008,BEEF,KG_CAP,28.7207232,28.7207232,0.0287207232,United States,48382.55845
USA,2008,SHEEP,THND_TONNE,155.4658946,155465.8946,155.4658946,United States,48382.55845
USA,2008,POULTRY,THND_TONNE,16074.87922,16074879.22,16074.87922,United States,48382.55845
USA,2008,POULTRY,KG_CAP,46.62855283,46.62855283,0.04662855283,United States,48382.55845
USA,2008,SHEEP,KG_CAP,0.450961378,0.450961378,0.000450961378,United States,48382.55845
USA,2008,BEEF,THND_TONNE,12447.31801,12447318.01,12447.31801,United States,48382.55845
USA,2009,PIG,THND_TONNE,8998.3801,8998380.1,8998.3801,United States,47099.98047
USA,2009,POULTRY,KG_CAP,44.55672663,44.55672663,0.04455672663,United States,47099.98047
USA,2009,BEEF,THND_TONNE,12268.34294,12268342.94,12268.34294,United States,47099.98047
USA,2009,PIG,KG_CAP,22.93132482,22.93132482,0.02293132482,United States,47099.98047
USA,2009,BEEF,KG_CAP,28.05783499,28.05783499,0.02805783499,United States,47099.98047
USA,2009,POULTRY,THND_TONNE,15497.45544,15497455.44,15497.45544,United States,47099.98047
USA,2009,SHEEP,THND_TONNE,153.5907415,153590.7415,153.5907415,United States,47099.98047
USA,2009,SHEEP,KG_CAP,0.441588666,0.441588666,0.000441588666,United States,47099.98047
USA,2010,BEEF,KG_CAP,27.28935435,27.28935435,0.02728935435,United States,48466.82338
USA,2010,PIG,THND_TONNE,8656.820777,8656820.777,8656.820777,United States,48466.82338
USA,2010,SHEEP,THND_TONNE,143.7609295,143760.9295,143.7609295,United States,48466.82338
USA,2010,BEEF,THND_TONNE,12032.32041,12032320.41,12032.32041,United States,48466.82338
USA,2010,PIG,KG_CAP,21.87755888,21.87755888,0.02187755888,United States,48466.82338
USA,2010,POULTRY,THND_TONNE,15990.05734,15990057.34,15990.05734,United States,48466.82338
USA,2010,POULTRY,KG_CAP,45.59093781,45.59093781,0.04559093781,United States,48466.82338
USA,2010,SHEEP,KG_CAP,0.409891938,0.409891938,0.000409891938,United States,48466.82338
USA,2011,SHEEP,THND_TONNE,133.7578451,133757.8451,133.7578451,United States,49883.11398
USA,2011,PIG,KG_CAP,20.89592205,20.89592205,0.02089592205,United States,49883.11398
USA,2011,PIG,THND_TONNE,8332.955439,8332955.439,8332.955439,United States,49883.11398
USA,2011,BEEF,KG_CAP,26.30681386,26.30681386,0.02630681386,United States,49883.11398
USA,2011,POULTRY,KG_CAP,46.59925128,46.59925128,0.04659925128,United States,49883.11398
USA,2011,BEEF,THND_TONNE,11689.67224,11689672.24,11689.67224,United States,49883.11398
USA,2011,POULTRY,THND_TONNE,16471.31942,16471319.42,16471.31942,United States,49883.11398
USA,2011,SHEEP,KG_CAP,0.378416281,0.378416281,0.000378416281,United States,49883.11398
USA,2012,BEEF,THND_TONNE,11701.5904,11701590.4,11701.5904,United States,51603.49726
USA,2012,PIG,KG_CAP,20.93216972,20.93216972,0.02093216972,United States,51603.49726
USA,2012,SHEEP,KG_CAP,0.381503808,0.381503808,0.000381503808,United States,51603.49726
USA,2012,POULTRY,THND_TONNE,15888.45253,15888452.53,15888.45253,United States,51603.49726
USA,2012,BEEF,KG_CAP,26.14167654,26.14167654,0.02614167654,United States,51603.49726
USA,2012,PIG,THND_TONNE,8408.705455,8408705.455,8408.705455,United States,51603.49726
USA,2012,SHEEP,THND_TONNE,135.839383,135839.383,135.839383,United States,51603.49726
USA,2012,POULTRY,KG_CAP,44.62259037,44.62259037,0.04462259037,United States,51603.49726
USA,2013,PIG,KG_CAP,21.46675448,21.46675448,0.02146675448,United States,53106.90977
USA,2013,POULTRY,THND_TONNE,15938.80134,15938801.34,15938.80134,United States,53106.90977
USA,2013,BEEF,KG_CAP,25.66547971,25.66547971,0.02566547971,United States,53106.90977
USA,2013,POULTRY,KG_CAP,44.45171116,44.45171116,0.04445171116,United States,53106.90977
USA,2013,SHEEP,KG_CAP,0.409500233,0.409500233,0.000409500233,United States,53106.90977
USA,2013,PIG,THND_TONNE,8684.036351,8684036.351,8684.036351,United States,53106.90977
USA,2013,BEEF,THND_TONNE,11569.14308,11569143.08,11569.14308,United States,53106.90977
USA,2013,SHEEP,THND_TONNE,146.8322071,146832.2071,146.8322071,United States,53106.90977
USA,2014,PIG,KG_CAP,21.23580227,21.23580227,0.02123580227,United States,55032.958
USA,2014,BEEF,KG_CAP,24.70077228,24.70077228,0.02470077228,United States,55032.958
USA,2014,SHEEP,THND_TONNE,158.3670748,158367.0748,158.3670748,United States,55032.958
USA,2014,BEEF,THND_TONNE,11211.28458,11211284.58,11211.28458,United States,55032.958
USA,2014,POULTRY,THND_TONNE,16313.92268,16313922.68,16313.92268,United States,55032.958
USA,2014,SHEEP,KG_CAP,0.438636414,0.438636414,0.000438636414,United States,55032.958
USA,2014,PIG,THND_TONNE,8650.016883,8650016.883,8650.016883,United States,55032.958
USA,2014,POULTRY,KG_CAP,45.1854058,45.1854058,0.0451854058,United States,55032.958
USA,2015,BEEF,KG_CAP,24.67241133,24.67241133,0.02467241133,United States,56803.47243
USA,2015,PIG,THND_TONNE,9340.838884,9340838.884,9340.838884,United States,56803.47243
USA,2015,POULTRY,THND_TONNE,17423.41094,17423410.94,17423.41094,United States,56803.47243
USA,2015,SHEEP,KG_CAP,0.454957041,0.454957041,0.000454957041,United States,56803.47243
USA,2015,POULTRY,KG_CAP,47.92498917,47.92498917,0.04792498917,United States,56803.47243
USA,2015,BEEF,THND_TONNE,11276.31983,11276319.83,11276.31983,United States,56803.47243
USA,2015,PIG,KG_CAP,22.77333608,22.77333608,0.02277333608,United States,56803.47243
USA,2015,SHEEP,THND_TONNE,165.4023008,165402.3008,165.4023008,United States,56803.47243
USA,2016,PIG,KG_CAP,22.94261075,22.94261075,0.02294261075,United States,57904.20196
USA,2016,POULTRY,THND_TONNE,17773.58466,17773584.66,17773.58466,United States,57904.20196
USA,2016,SHEEP,KG_CAP,0.452833778,0.452833778,0.000452833778,United States,57904.20196
USA,2016,PIG,THND_TONNE,9476.463164,9476463.164,9476.463164,United States,57904.20196
USA,2016,BEEF,THND_TONNE,11678.3551,11678355.1,11678.3551,United States,57904.20196
USA,2016,SHEEP,THND_TONNE,165.788418,165788.418,165.788418,United States,57904.20196
USA,2016,POULTRY,KG_CAP,48.5466934,48.5466934,0.0485466934,United States,57904.20196
USA,2016,BEEF,KG_CAP,25.37357562,25.37357562,0.02537357562,United States,57904.20196
USA,2017,SHEEP,KG_CAP,0.486936902,0.486936902,0.000486936902,United States,59927.92983
USA,2017,BEEF,KG_CAP,25.98869693,25.98869693,0.02598869693,United States,59927.92983
USA,2017,POULTRY,KG_CAP,48.99538515,48.99538515,0.04899538515,United States,59927.92983
USA,2017,BEEF,THND_TONNE,12046.11236,12046112.36,12046.11236,United States,59927.92983
USA,2017,PIG,KG_CAP,22.93733384,22.93733384,0.02293733384,United States,59927.92983
USA,2017,POULTRY,THND_TONNE,18064.79131,18064791.31,18064.79131,United States,59927.92983
USA,2017,PIG,THND_TONNE,9541.32695,9541326.95,9541.32695,United States,59927.92983
USA,2017,SHEEP,THND_TONNE,179.5355519,179535.5519,179.5355519,United States,59927.92983
USA,2018,SHEEP,THND_TONNE,174.1180886,174118.0886,174.1180886,United States,62794.58565
USA,2018,POULTRY,KG_CAP,49.68286187,49.68286187,0.04968286187,United States,62794.58565
USA,2018,PIG,THND_TONNE,9656.085956,9656085.956,9656.085956,United States,62794.58565
USA,2018,PIG,KG_CAP,23.04930686,23.04930686,0.02304930686,United States,62794.58565
USA,2018,SHEEP,KG_CAP,0.46890915,0.46890915,0.00046890915,United States,62794.58565
USA,2018,BEEF,THND_TONNE,12179.46867,12179468.67,12179.46867,United States,62794.58565
USA,2018,BEEF,KG_CAP,26.09086794,26.09086794,0.02609086794,United States,62794.58565
USA,2018,POULTRY,THND_TONNE,18448.53091,18448530.91,18448.53091,United States,62794.58565
USA,2019,SHEEP,THND_TONNE,167.6709636,167670.9636,167.6709636,United States,
USA,2019,SHEEP,KG_CAP,0.448354716,0.448354716,0.000448354716,United States,
USA,2019,POULTRY,KG_CAP,50.07135893,50.07135893,0.05007135893,United States,
USA,2019,BEEF,KG_CAP,26.72934861,26.72934861,0.02672934861,United States,
USA,2019,BEEF,THND_TONNE,12566.34923,12566349.23,12566.34923,United States,
USA,2019,PIG,KG_CAP,23.30214103,23.30214103,0.02330214103,United States,
USA,2019,PIG,THND_TONNE,9831.505208,9831505.208,9831.505208,United States,
USA,2019,POULTRY,THND_TONNE,18725.15822,18725158.22,18725.15822,United States,
VNM,1990,SHEEP,KG_CAP,0.035996222,0.035996222,3.5996222e-05,Vietnam,945.8703268
VNM,1990,BEEF,THND_TONNE,164.3161095,164316.1095,164.3161095,Vietnam,945.8703268
VNM,1990,PIG,THND_TONNE,712.4040917,712404.0917,712.4040917,Vietnam,945.8703268
VNM,1990,PIG,KG_CAP,8.146583161,8.146583161,0.008146583161,Vietnam,945.8703268
VNM,1990,POULTRY,KG_CAP,2.187564446,2.187564446,0.002187564446,Vietnam,945.8703268
VNM,1990,POULTRY,THND_TONNE,169.5601128,169560.1128,169.5601128,Vietnam,945.8703268
VNM,1990,BEEF,KG_CAP,1.686291578,1.686291578,0.001686291578,Vietnam,945.8703268
VNM,1990,SHEEP,THND_TONNE,2.790099962,2790.099962,2.790099962,Vietnam,945.8703268
VNM,1991,BEEF,KG_CAP,1.661251232,1.661251232,0.001661251232,Vietnam,1014.537312
VNM,1991,POULTRY,THND_TONNE,164.6700982,164670.0982,164.6700982,Vietnam,1014.537312
VNM,1991,BEEF,THND_TONNE,165.3440941,165344.0941,165.3440941,Vietnam,1014.537312
VNM,1991,PIG,KG_CAP,7.730746095,7.730746095,0.007730746095,Vietnam,1014.537312
VNM,1991,PIG,THND_TONNE,690.5231103,690523.1103,690.5231103,Vietnam,1014.537312
VNM,1991,SHEEP,THND_TONNE,2.340099914,2340.099914,2.340099914,Vietnam,1014.537312
VNM,1991,POULTRY,KG_CAP,2.079917005,2.079917005,0.002079917005,Vietnam,1014.537312
VNM,1991,SHEEP,KG_CAP,0.029557361,0.029557361,2.9557361e-05,Vietnam,1014.537312
VNM,1992,BEEF,THND_TONNE,172.9170922,172917.0922,172.9170922,Vietnam,1104.367617
VNM,1992,BEEF,KG_CAP,1.701689958,1.701689958,0.001701689958,Vietnam,1104.367617
VNM,1992,SHEEP,THND_TONNE,2.340099914,2340.099914,2.340099914,Vietnam,1104.367617
VNM,1992,PIG,KG_CAP,8.856942722,8.856942722,0.008856942722,Vietnam,1104.367617
VNM,1992,SHEEP,KG_CAP,0.028950865,0.028950865,2.8950865e-05,Vietnam,1104.367617
VNM,1992,PIG,THND_TONNE,807.6901024,807690.1024,807.6901024,Vietnam,1104.367617
VNM,1992,POULTRY,THND_TONNE,175.520089,175520.089,175.520089,Vietnam,1104.367617
VNM,1992,POULTRY,KG_CAP,2.171470706,2.171470706,0.002171470706,Vietnam,1104.367617
VNM,1993,SHEEP,KG_CAP,0.032115686,0.032115686,3.2115686e-05,Vietnam,1197.855215
VNM,1993,PIG,THND_TONNE,858.3000878,858300.0878,858.3000878,Vietnam,1197.855215
VNM,1993,POULTRY,THND_TONNE,168.0701073,168070.1073,168.0701073,Vietnam,1197.855215
VNM,1993,BEEF,THND_TONNE,170.8001031,170800.1031,170.8001031,Vietnam,1197.855215
VNM,1993,SHEEP,THND_TONNE,2.648100002,2648.100002,2.648100002,Vietnam,1197.855215
VNM,1993,BEEF,KG_CAP,1.647731038,1.647731038,0.001647731038,Vietnam,1197.855215
VNM,1993,PIG,KG_CAP,9.22643473,9.22643473,0.00922643473,Vietnam,1197.855215
VNM,1993,POULTRY,KG_CAP,2.038324402,2.038324402,0.002038324402,Vietnam,1197.855215
VNM,1994,PIG,THND_TONNE,945.1381005,945138.1005,945.1381005,Vietnam,1307.149354
VNM,1994,SHEEP,KG_CAP,0.038331891,0.038331891,3.8331891e-05,Vietnam,1307.149354
VNM,1994,BEEF,KG_CAP,1.663702991,1.663702991,0.001663702991,Vietnam,1307.149354
VNM,1994,BEEF,THND_TONNE,175.6991051,175699.1051,175.6991051,Vietnam,1307.149354
VNM,1994,POULTRY,THND_TONNE,170.0500878,170050.0878,170.0500878,Vietnam,1307.149354
VNM,1994,POULTRY,KG_CAP,2.024266745,2.024266745,0.002024266745,Vietnam,1307.149354
VNM,1994,SHEEP,THND_TONNE,3.220100029,3220.100029,3.220100029,Vietnam,1307.149354
VNM,1994,PIG,KG_CAP,9.972363061,9.972363061,0.009972363061,Vietnam,1307.149354
VNM,1995,PIG,THND_TONNE,1000.681069,1000681.069,1000.681069,Vietnam,1437.30713
VNM,1995,BEEF,THND_TONNE,179.9451073,179945.1073,179.9451073,Vietnam,1437.30713
VNM,1995,POULTRY,KG_CAP,2.050475899,2.050475899,0.002050475899,Vietnam,1437.30713
VNM,1995,POULTRY,THND_TONNE,175.2201012,175220.1012,175.2201012,Vietnam,1437.30713
VNM,1995,PIG,KG_CAP,10.37954597,10.37954597,0.01037954597,Vietnam,1437.30713
VNM,1995,BEEF,KG_CAP,1.675043742,1.675043742,0.001675043742,Vietnam,1437.30713
VNM,1995,SHEEP,THND_TONNE,4.170100076,4170.100076,4.170100076,Vietnam,1437.30713
VNM,1995,SHEEP,KG_CAP,0.048799708,0.048799708,4.8799708e-05,Vietnam,1437.30713
VNM,1996,BEEF,KG_CAP,1.609476075,1.609476075,0.001609476075,Vietnam,1575.959633
VNM,1996,POULTRY,KG_CAP,2.265278112,2.265278112,0.002265278112,Vietnam,1575.959633
VNM,1996,POULTRY,THND_TONNE,196.5971001,196597.1001,196.5971001,Vietnam,1575.959633
VNM,1996,SHEEP,THND_TONNE,4.650100095,4650.100095,4.650100095,Vietnam,1575.959633
VNM,1996,PIG,THND_TONNE,1047.484109,1047484.109,1047.484109,Vietnam,1575.959633
VNM,1996,BEEF,THND_TONNE,175.6000908,175600.0908,175.6000908,Vietnam,1575.959633
VNM,1996,SHEEP,KG_CAP,0.053580495,0.053580495,5.3580495e-05,Vietnam,1575.959633
VNM,1996,PIG,KG_CAP,10.69802959,10.69802959,0.01069802959,Vietnam,1575.959633
VNM,1997,SHEEP,THND_TONNE,4.644100053,4644.100053,4.644100053,Vietnam,1709.896773
VNM,1997,POULTRY,KG_CAP,3.237580231,3.237580231,0.003237580231,Vietnam,1709.896773
VNM,1997,BEEF,THND_TONNE,164.2851037,164285.1037,164.2851037,Vietnam,1709.896773
VNM,1997,PIG,KG_CAP,10.9718768,10.9718768,0.0109718768,Vietnam,1709.896773
VNM,1997,BEEF,KG_CAP,1.484759451,1.484759451,0.001484759451,Vietnam,1709.896773
VNM,1997,PIG,THND_TONNE,1089.498025,1089498.025,1089.498025,Vietnam,1709.896773
VNM,1997,SHEEP,KG_CAP,0.052764778,0.052764778,5.2764778e-05,Vietnam,1709.896773
VNM,1997,POULTRY,THND_TONNE,284.9561242,284956.1242,284.9561242,Vietnam,1709.896773
VNM,1998,SHEEP,THND_TONNE,4.710100038,4710.100038,4.710100038,Vietnam,1805.815779
VNM,1998,BEEF,THND_TONNE,163.2840966,163284.0966,163.2840966,Vietnam,1805.815779
VNM,1998,POULTRY,KG_CAP,3.362116207,3.362116207,0.003362116207,Vietnam,1805.815779
VNM,1998,POULTRY,THND_TONNE,299.7360924,299736.0924,299.7360924,Vietnam,1805.815779
VNM,1998,PIG,KG_CAP,11.54720392,11.54720392,0.01154720392,Vietnam,1805.815779
VNM,1998,BEEF,KG_CAP,1.456910705,1.456910705,0.001456910705,Vietnam,1805.815779
VNM,1998,SHEEP,KG_CAP,0.052832822,0.052832822,5.2832822e-05,Vietnam,1805.815779
VNM,1998,PIG,THND_TONNE,1161.425149,1161425.149,1161.425149,Vietnam,1805.815779
VNM,1999,BEEF,THND_TONNE,178.8210991,178821.0991,178.8210991,Vietnam,1896.98947
VNM,1999,SHEEP,THND_TONNE,4.700099809,4700.099809,4.700099809,Vietnam,1896.98947
VNM,1999,BEEF,KG_CAP,1.576679701,1.576679701,0.001576679701,Vietnam,1896.98947
VNM,1999,SHEEP,KG_CAP,0.052097445,0.052097445,5.2097445e-05,Vietnam,1896.98947
VNM,1999,POULTRY,KG_CAP,3.607284672,3.607284672,0.003607284672,Vietnam,1896.98947
VNM,1999,POULTRY,THND_TONNE,325.4401024,325440.1024,325.4401024,Vietnam,1896.98947
VNM,1999,PIG,THND_TONNE,1248.972146,1248972.146,1248.972146,Vietnam,1896.98947
VNM,1999,PIG,KG_CAP,12.27083262,12.27083262,0.01227083262,Vietnam,1896.98947
VNM,2000,POULTRY,KG_CAP,4.004468803,4.004468803,0.004004468803,Vietnam,2048.363759
VNM,2000,POULTRY,THND_TONNE,365.34208,365342.08,365.34208,Vietnam,2048.363759
VNM,2000,SHEEP,KG_CAP,0.05288732,0.05288732,5.288732e-05,Vietnam,2048.363759
VNM,2000,SHEEP,THND_TONNE,4.825100286,4825.100286,4.825100286,Vietnam,2048.363759
VNM,2000,BEEF,THND_TONNE,186.3160943,186316.0943,186.3160943,Vietnam,2048.363759
VNM,2000,PIG,THND_TONNE,1343.863137,1343863.137,1343.863137,Vietnam,2048.363759
VNM,2000,BEEF,KG_CAP,1.624467238,1.624467238,0.001624467238,Vietnam,2048.363759
VNM,2000,PIG,KG_CAP,13.05606157,13.05606157,0.01305606157,Vietnam,2048.363759
VNM,2001,SHEEP,THND_TONNE,4.955099924,4955.099924,4.955099924,Vietnam,2200.02024
VNM,2001,POULTRY,THND_TONNE,385.3711022,385371.1022,385.3711022,Vietnam,2200.02024
VNM,2001,BEEF,KG_CAP,1.67863074,1.67863074,0.00167863074,Vietnam,2200.02024
VNM,2001,POULTRY,KG_CAP,4.179527933,4.179527933,0.004179527933,Vietnam,2200.02024
VNM,2001,PIG,KG_CAP,14.08551342,14.08551342,0.01408551342,Vietnam,2200.02024
VNM,2001,BEEF,THND_TONNE,194.5770958,194577.0958,194.5770958,Vietnam,2200.02024
VNM,2001,PIG,THND_TONNE,1465.253152,1465253.152,1465.253152,Vietnam,2200.02024
VNM,2001,SHEEP,KG_CAP,0.053740352,0.053740352,5.3740352e-05,Vietnam,2200.02024
VNM,2002,POULTRY,THND_TONNE,430.2431115,430243.1115,430.2431115,Vietnam,2353.000468
VNM,2002,SHEEP,KG_CAP,0.059013846,0.059013846,5.9013846e-05,Vietnam,2353.000468
VNM,2002,BEEF,THND_TONNE,201.3631066,201363.1066,201.3631066,Vietnam,2353.000468
VNM,2002,PIG,THND_TONNE,1639.126077,1639126.077,1639.126077,Vietnam,2353.000468
VNM,2002,SHEEP,THND_TONNE,5.496099813,5496.099813,5.496099813,Vietnam,2353.000468
VNM,2002,POULTRY,KG_CAP,4.619694279,4.619694279,0.004619694279,Vietnam,2353.000468
VNM,2002,BEEF,KG_CAP,1.719865881,1.719865881,0.001719865881,Vietnam,2353.000468
VNM,2002,PIG,KG_CAP,15.59996415,15.59996415,0.01559996415,Vietnam,2353.000468
VNM,2003,BEEF,KG_CAP,1.738697573,1.738697573,0.001738697573,Vietnam,2538.163204
VNM,2003,PIG,THND_TONNE,1786.102029,1786102.029,1786.102029,Vietnam,2538.163204
VNM,2003,PIG,KG_CAP,16.83624061,16.83624061,0.01683624061,Vietnam,2538.163204
VNM,2003,SHEEP,THND_TONNE,6.077100141,6077.100141,6.077100141,Vietnam,2538.163204
VNM,2003,POULTRY,KG_CAP,4.854834785,4.854834785,0.004854834785,Vietnam,2538.163204
VNM,2003,POULTRY,THND_TONNE,456.5070885,456507.0885,456.5070885,Vietnam,2538.163204
VNM,2003,SHEEP,KG_CAP,0.064628388,0.064628388,6.4628388e-05,Vietnam,2538.163204
VNM,2003,BEEF,THND_TONNE,205.5330895,205533.0895,205.5330895,Vietnam,2538.163204
VNM,2004,BEEF,KG_CAP,1.880868469,1.880868469,0.001880868469,Vietnam,2777.246874
VNM,2004,SHEEP,THND_TONNE,7.985100134,7985.100134,7.985100134,Vietnam,2777.246874
VNM,2004,POULTRY,KG_CAP,4.503454858,4.503454858,0.004503454858,Vietnam,2777.246874
VNM,2004,POULTRY,THND_TONNE,427.4581078,427458.1078,427.4581078,Vietnam,2777.246874
VNM,2004,PIG,KG_CAP,21.05515137,21.05515137,0.02105515137,Vietnam,2777.246874
VNM,2004,BEEF,THND_TONNE,224.4351128,224435.1128,224.4351128,Vietnam,2777.246874
VNM,2004,PIG,THND_TONNE,2254.728127,2254728.127,2254.728127,Vietnam,2777.246874
VNM,2004,SHEEP,KG_CAP,0.084126461,0.084126461,8.4126461e-05,Vietnam,2777.246874
VNM,2005,POULTRY,KG_CAP,4.183529185,4.183529185,0.004183529185,Vietnam,3051.608497
VNM,2005,BEEF,KG_CAP,2.194972393,2.194972393,0.002194972393,Vietnam,3051.608497
VNM,2005,POULTRY,THND_TONNE,400.8051232,400805.1232,400.8051232,Vietnam,3051.608497
VNM,2005,SHEEP,THND_TONNE,9.325099809,9325.099809,9.325099809,Vietnam,3051.608497
VNM,2005,BEEF,THND_TONNE,264.3651208,264365.1208,264.3651208,Vietnam,3051.608497
VNM,2005,PIG,THND_TONNE,2275.461282,2275461.282,2275.461282,Vietnam,3051.608497
VNM,2005,PIG,KG_CAP,21.05188164,21.05188164,0.02105188164,Vietnam,3051.608497
VNM,2005,SHEEP,KG_CAP,0.097333654,0.097333654,9.7333654e-05,Vietnam,3051.608497
VNM,2006,SHEEP,KG_CAP,0.110157948,0.110157948,0.000110157948,Vietnam,3332.143253
VNM,2006,POULTRY,KG_CAP,4.895251281,4.895251281,0.004895251281,Vietnam,3332.143253
VNM,2006,PIG,KG_CAP,23.80298198,23.80298198,0.02380298198,Vietnam,3332.143253
VNM,2006,BEEF,THND_TONNE,303.9270714,303927.0714,303.9270714,Vietnam,3332.143253
VNM,2006,SHEEP,THND_TONNE,10.65210043,10652.10043,10.65210043,Vietnam,3332.143253
VNM,2006,BEEF,KG_CAP,2.500145803,2.500145803,0.002500145803,Vietnam,3332.143253
VNM,2006,PIG,THND_TONNE,2596.802102,2596802.102,2596.802102,Vietnam,3332.143253
VNM,2006,POULTRY,THND_TONNE,473.3631066,473363.1066,473.3631066,Vietnam,3332.143253
VNM,2007,POULTRY,KG_CAP,6.287455995,6.287455995,0.006287455995,Vietnam,3631.182562
VNM,2007,SHEEP,KG_CAP,0.131596952,0.131596952,0.000131596952,Vietnam,3631.182562
VNM,2007,BEEF,THND_TONNE,406.9211205,406921.1205,406.9211205,Vietnam,3631.182562
VNM,2007,PIG,KG_CAP,23.28453359,23.28453359,0.02328453359,Vietnam,3631.182562
VNM,2007,SHEEP,THND_TONNE,12.84410082,12844.10082,12.84410082,Vietnam,3631.182562
VNM,2007,BEEF,KG_CAP,3.316406236,3.316406236,0.003316406236,Vietnam,3631.182562
VNM,2007,PIG,THND_TONNE,2563.973245,2563973.245,2563.973245,Vietnam,3631.182562
VNM,2007,POULTRY,THND_TONNE,613.6670922,613667.0922,613.6670922,Vietnam,3631.182562
VNM,2008,PIG,KG_CAP,25.07084785,25.07084785,0.02507084785,Vietnam,3874.039234
VNM,2008,BEEF,KG_CAP,4.198936468,4.198936468,0.004198936468,Vietnam,3874.039234
VNM,2008,POULTRY,KG_CAP,7.936196441,7.936196441,0.007936196441,Vietnam,3874.039234
VNM,2008,SHEEP,KG_CAP,0.112340616,0.112340616,0.000112340616,Vietnam,3874.039234
VNM,2008,BEEF,THND_TONNE,520.1150902,520115.0902,520.1150902,Vietnam,3874.039234
VNM,2008,POULTRY,THND_TONNE,781.9661034,781966.1034,781.9661034,Vietnam,3874.039234
VNM,2008,SHEEP,THND_TONNE,11.06910024,11069.10024,11.06910024,Vietnam,3874.039234
VNM,2008,PIG,THND_TONNE,2786.972024,2786972.024,2786.972024,Vietnam,3874.039234
VNM,2009,BEEF,THND_TONNE,621.1481103,621148.1103,621.1481103,Vietnam,4074.18424
VNM,2009,POULTRY,THND_TONNE,897.224099,897224.099,897.224099,Vietnam,4074.18424
VNM,2009,PIG,KG_CAP,27.24119089,27.24119089,0.02724119089,Vietnam,4074.18424
VNM,2009,BEEF,KG_CAP,4.965473191,4.965473191,0.004965473191,Vietnam,4074.18424
VNM,2009,PIG,THND_TONNE,3058.187112,3058187.112,3058.187112,Vietnam,4074.18424
VNM,2009,SHEEP,KG_CAP,0.139319035,0.139319035,0.000139319035,Vietnam,4074.18424
VNM,2009,SHEEP,THND_TONNE,13.86309992,13863.09992,13.86309992,Vietnam,4074.18424
VNM,2009,POULTRY,KG_CAP,9.016770903,9.016770903,0.009016770903,Vietnam,4074.18424
VNM,2010,SHEEP,KG_CAP,0.171022697,0.171022697,0.000171022697,Vietnam,4342.751917
VNM,2010,SHEEP,THND_TONNE,17.19410024,17194.10024,17.19410024,Vietnam,4342.751917
VNM,2010,PIG,KG_CAP,26.83410425,26.83410425,0.02683410425,Vietnam,4342.751917
VNM,2010,POULTRY,THND_TONNE,1092.26011,1092260.11,1092.26011,Vietnam,4342.751917
VNM,2010,POULTRY,KG_CAP,10.86426547,10.86426547,0.01086426547,Vietnam,4342.751917
VNM,2010,BEEF,THND_TONNE,586.8640526,586864.0526,586.8640526,Vietnam,4342.751917
VNM,2010,BEEF,KG_CAP,4.643304578,4.643304578,0.004643304578,Vietnam,4342.751917
VNM,2010,PIG,THND_TONNE,3043.693215,3043693.215,3043.693215,Vietnam,4342.751917
VNM,2011,SHEEP,THND_TONNE,13.41410051,13414.10051,13.41410051,Vietnam,4662.223052
VNM,2011,POULTRY,KG_CAP,15.4514297,15.4514297,0.0154514297,Vietnam,4662.223052
VNM,2011,SHEEP,KG_CAP,0.131986268,0.131986268,0.000131986268,Vietnam,4662.223052
VNM,2011,PIG,KG_CAP,27.19018712,27.19018712,0.02719018712,Vietnam,4662.223052
VNM,2011,POULTRY,THND_TONNE,1570.368142,1570368.142,1570.368142,Vietnam,4662.223052
VNM,2011,BEEF,KG_CAP,6.395457718,6.395457718,0.006395457718,Vietnam,4662.223052
VNM,2011,BEEF,THND_TONNE,817.1260766,817126.0766,817.1260766,Vietnam,4662.223052
VNM,2011,PIG,THND_TONNE,3117.691018,3117691.018,3117.691018,Vietnam,4662.223052
VNM,2012,SHEEP,THND_TONNE,11.88909994,11889.09994,11.88909994,Vietnam,4949.131363
VNM,2012,POULTRY,THND_TONNE,1257.183083,1257183.083,1257.183083,Vietnam,4949.131363
VNM,2012,PIG,THND_TONNE,3188.082131,3188082.131,3188.082131,Vietnam,4949.131363
VNM,2012,POULTRY,KG_CAP,12.23104571,12.23104571,0.01223104571,Vietnam,4949.131363
